episode,total_reward,avg_reward,loss,epsilon,timesteps
205,771.7197,5.551940478866906,,,139
206,1139.1921,1.8374066752772178,,,620
207,598.5681,3.32537841796875,,,180
208,877.58014,5.735817903007558,,,153
209,863.22943,2.4045388054382832,,,359
210,1660.5243,3.109596052419827,,,534
211,721.3118,2.109098914073922,,,342
212,854.9358,6.526227412333015,,,131
213,298.8039,4.742918953062996,,,63
214,948.66504,3.73490172859252,,,254
215,347.79614,5.796602376302084,,,60
216,656.9481,3.5510709195523646,,,185
217,179.53001,2.2725318232669105,,,79
218,-100.19916,-0.0443359104932937,,,2260
219,356.68,6.485090775923296,,,55
220,352.46008,6.408365145596591,,,55
221,801.7054,4.607502202878053,,,174
222,346.8051,5.9793985301050645,,,58
223,843.3677,6.24716796875,,,135
224,636.7932,2.349790453470941,,,271
225,1087.5479,3.143201883128613,,,346
226,1225.9807,2.4276845799814355,,,505
227,250.564,3.977206275576637,,,63
228,298.31192,4.519877578272964,,,66
229,372.98013,6.321697170451536,,,59
230,907.4482,7.7559673602764425,,,117
231,1111.6483,1.7208178257425504,,,646
232,286.38788,4.619159329322077,,,62
233,171.99803,2.023506254308364,,,85
234,299.96,4.686874866485596,,,64
235,340.98514,5.879054102404364,,,58
236,843.3102,4.990001069018121,,,169
237,700.61707,4.12127685546875,,,170
238,302.21597,4.649476506159856,,,65
239,848.7718,4.85012451171875,,,175
240,1208.8402,3.0070651989078048,,,402
241,1312.3263,4.478929330871374,,,293
242,334.2801,6.07781982421875,,,55
243,320.5401,5.432883052502648,,,59
244,2401.5312,6.404083333333333,,,375
245,993.70654,3.391489907743174,,,293
246,929.7344,3.2394925958188154,,,287
247,808.21375,5.899370402315237,,,137
248,747.88495,3.8550770553116944,,,194
249,1212.1906,2.9783551640241095,,,407
250,1225.3628,2.910600458358076,,,421
251,1297.2878,3.749386826002529,,,346
252,330.28992,5.79455994723136,,,57
253,354.7701,6.224037036561129,,,57
254,296.0479,4.418625561159049,,,67
255,1574.1201,7.8706005859375,,,200
256,358.3251,6.63565006962529,,,54
257,806.8787,2.923473634581635,,,276
258,258.94794,4.17657962922127,,,62
259,784.362,2.7715971714195007,,,283
260,1403.007,5.254707707894429,,,267
261,963.0273,2.783315845996658,,,346
262,351.8151,6.282412392752511,,,56
263,1079.1085,3.853959001813616,,,280
264,717.4162,3.717182376841807,,,193
265,348.09512,6.215984344482422,,,56
266,913.3526,2.7677351518110798,,,330
267,374.6601,6.812001731178977,,,55
268,866.0377,7.0409570709476625,,,123
269,341.5551,6.099198477608817,,,56
270,897.9994,6.236106872558594,,,144
271,1021.42285,3.4507528769003377,,,296
272,773.11035,2.8423174689797794,,,272
273,290.33194,4.398968783291903,,,66
274,372.48508,6.897871794524016,,,54
275,1204.58,1.915071472265004,,,629
276,1264.7979,2.6078306217783505,,,485
277,285.3199,4.458123207092285,,,64
278,369.99512,6.6070556640625,,,56
279,899.0202,2.575989119302919,,,349
280,364.4451,6.748983312536169,,,54
281,868.78766,6.787403583526611,,,128
282,1414.6946,5.526150703430176,,,256
283,384.1701,7.248492546801297,,,53
284,1355.6952,4.894206463645081,,,277
285,302.25595,4.650091552734375,,,65
286,786.99976,5.661868747189748,,,139
287,307.62506,5.303880362675108,,,58
288,912.84393,6.295475400727371,,,145
289,781.74805,5.544312389184397,,,141
290,378.9501,7.150001957731427,,,53
291,743.2449,3.8311591394168816,,,194
292,375.2151,6.700269426618304,,,56
293,938.70526,8.234256677460252,,,114
294,308.23193,4.670180812026516,,,66
295,1059.59,4.18810263170084,,,253
296,964.3711,7.090963924632353,,,136
297,737.5819,4.581254094283773,,,161
298,318.27188,5.217571821369108,,,61
299,317.43213,5.203805391905738,,,61
300,376.1151,6.716341291155134,,,56
301,800.93964,5.234899583205678,,,153
302,350.2701,6.145089668140077,,,57
303,378.05008,7.133020365013267,,,53
304,1249.1716,2.905050304324128,,,430
305,365.03012,6.4040372078878836,,,57
306,359.16513,6.1925022519868,,,58
307,867.24396,3.235984916117654,,,268
308,366.71008,6.919058169958727,,,53
309,361.0251,6.685649730541088,,,54
310,258.8078,3.8628029894472946,,,67
311,1728.0631,4.695823669433594,,,368
312,1668.7976,4.47398822365114,,,373
313,915.7177,3.2130446049205044,,,285
314,1307.1282,3.3951381138392858,,,385
315,286.6279,4.278028345819729,,,67
316,1797.1204,6.0104359910639635,,,299
317,1807.34,6.004451713688746,,,301
318,1390.0278,3.839855889589088,,,362
319,844.10785,6.252650734230324,,,135
320,343.68515,5.925606037008351,,,58
321,774.716,4.165139803322413,,,186
322,323.6301,5.677720990097313,,,57
323,384.1701,7.248492546801297,,,53
324,384.1701,7.248492546801297,,,53
325,888.4446,5.9229638671875,,,150
326,317.29608,5.288268025716146,,,60
327,384.1701,7.248492546801297,,,53
328,925.4482,7.909813514122596,,,117
329,384.1701,7.248492546801297,,,53
330,1350.4803,3.9258149612781614,,,344
331,1832.8539,3.763560332311987,,,487
332,1296.7915,3.3858786002774153,,,383
333,1028.1735,2.8092171090548157,,,366
334,884.3817,7.0750537109375,,,125
335,347.10513,5.984571259597252,,,58
336,1454.5696,6.086065188611402,,,239
337,816.38196,6.138210210585056,,,133
338,736.3599,4.812809962852328,,,153
339,828.5517,4.991275281791228,,,166
340,359.9901,6.315616005345395,,,57
341,369.27512,6.594198499407087,,,56
342,919.7243,2.479041251210832,,,371
343,378.95007,7.150001381928066,,,53
344,1612.3606,3.97133151651016,,,406
345,378.95007,7.150001381928066,,,53
346,384.1701,7.248492546801297,,,53
347,1325.3403,4.345378137807377,,,305
348,366.5001,6.663638028231534,,,55
349,378.9501,7.150001957731427,,,53
350,360.5001,6.554547119140625,,,55
351,369.4401,6.717092618075284,,,55
352,1017.46466,1.1144191244737474,,,913
353,294.44003,4.990509033203125,,,59
354,378.9501,7.150001957731427,,,53
355,378.05008,7.133020365013267,,,53
356,807.19824,4.833522408308383,,,167
357,1076.9061,1.1056531087573793,,,974
358,1341.9874,3.48568162794237,,,385
359,328.91504,5.873482840401786,,,56
360,369.9401,6.726183527166193,,,55
361,378.9501,7.150001957731427,,,53
362,358.32513,6.635650634765625,,,54
363,955.4397,6.085603167296974,,,157
364,1670.0037,3.523214477023998,,,474
365,384.1701,7.248492546801297,,,53
366,1766.8816,5.305950726116742,,,333
367,1385.6594,4.484334704945389,,,309
368,1246.4403,4.086689533171106,,,305
369,384.1701,7.248492546801297,,,53
370,384.1701,7.248492546801297,,,53
371,384.1701,7.248492546801297,,,53
372,853.3328,6.564098651592548,,,130
373,308.10788,4.9694819296559976,,,62
374,309.63187,5.075932236968494,,,61
375,1073.8091,3.702789938038793,,,290
376,362.1801,6.585092995383523,,,55
377,877.6962,6.137735860331075,,,143
378,384.1701,7.248492546801297,,,53
379,-685.16,-0.1997550942112336,,,3430
380,1360.3297,5.4631715337914155,,,249
381,914.631,6.725227804744945,,,136
382,384.1701,7.248492546801297,,,53
383,384.6701,7.257926509065448,,,53
384,817.91956,5.209678698497213,,,157
385,384.1701,7.248492546801297,,,53
386,384.1701,7.248492546801297,,,53
387,330.935,5.909553527832031,,,56
388,874.4281,2.6659393310546875,,,328
389,378.9501,7.150001957731427,,,53
390,330.37598,5.506266276041667,,,60
391,354.81512,6.335984366280692,,,56
392,384.1701,7.248492546801297,,,53
393,1410.5054,3.5799628707963196,,,394
394,338.85504,6.0509828839983255,,,56
395,366.5001,6.663638028231534,,,55
396,376.1151,6.716341291155134,,,56
397,338.6,6.1563637473366475,,,55
398,316.94012,5.371866517147775,,,59
399,860.95264,6.622712590144231,,,130
400,384.1701,7.248492546801297,,,53
401,384.1701,7.248492546801297,,,53
402,352.20514,6.522317391854745,,,54
403,1301.6108,3.498953870547715,,,372
404,384.1701,7.248492546801297,,,53
405,384.1701,7.248492546801297,,,53
406,309.13992,4.830311298370361,,,64
407,384.1701,7.248492546801297,,,53
408,384.1701,7.248492546801297,,,53
409,350.70514,6.046640330347522,,,58
410,1602.9728,2.985051728715666,,,537
411,277.38397,4.402920193142361,,,63
412,307.93613,5.1322687784830725,,,60
413,378.9501,7.150001957731427,,,53
414,384.1701,7.248492546801297,,,53
415,371.28506,6.87564934624566,,,54
416,1352.1809,4.778024410611749,,,283
417,350.06015,5.933222883838718,,,59
418,384.1701,7.248492546801297,,,53
419,1331.2488,4.186316916027909,,,318
420,368.5101,6.953020779591687,,,53
421,791.77594,4.948599624633789,,,160
422,368.51007,6.953020203788325,,,53
423,292.276,4.871266682942708,,,60
424,744.8,4.743948966834195,,,157
425,846.396,6.937672099129099,,,122
426,1535.7311,6.507335080938824,,,236
427,378.9501,7.150001957731427,,,53
428,1429.2432,5.955179850260417,,,240
429,384.1701,7.248492546801297,,,53
430,384.1701,7.248492546801297,,,53
431,384.1701,7.248492546801297,,,53
432,359.725,6.661574187102141,,,54
433,373.73007,7.0515107928581955,,,53
434,888.8878,6.944436073303223,,,128
435,850.6002,5.708726306889681,,,149
436,972.8811,1.0702762414913367,,,909
437,817.3187,6.191808527166193,,,132
438,799.5047,5.330031331380209,,,150
439,842.7257,6.635635496124508,,,127
440,364.4451,6.748983312536169,,,54
441,839.8158,1.2404960057584011,,,677
442,282.56393,4.485141814701141,,,63
443,1984.5596,6.987885810959507,,,284
444,771.8769,4.540452306410845,,,170
445,384.1701,7.248492546801297,,,53
446,965.53674,2.9170294355409743,,,331
447,384.1701,7.248492546801297,,,53
448,895.0104,7.521095596441702,,,119
449,877.24774,6.8534979820251465,,,128
450,359.2251,6.652316623263889,,,54
451,362.64502,6.715648509837963,,,54
452,327.376,5.456266784667969,,,60
453,771.2002,2.553643030836093,,,302
454,373.73007,7.0515107928581955,,,53
455,384.1701,7.248492546801297,,,53
456,384.1701,7.248492546801297,,,53
457,1368.7393,5.088250029042751,,,269
458,297.63593,4.579014235276443,,,65
459,384.1701,7.248492546801297,,,53
460,1337.9198,3.439382518778117,,,389
461,378.95007,7.150001381928066,,,53
462,384.1701,7.248492546801297,,,53
463,301.89188,4.949047151159068,,,61
464,384.1701,7.248492546801297,,,53
465,368.51007,6.953020203788325,,,53
466,320.8551,5.729555402483259,,,56
467,384.1701,7.248492546801297,,,53
468,378.05008,7.133020365013267,,,53
469,384.1701,7.248492546801297,,,53
470,1886.4962,4.887295895907545,,,386
471,856.1161,7.017344990714651,,,122
472,364.4451,6.748983312536169,,,54
473,1004.1163,2.2413309642246793,,,448
474,384.1701,7.248492546801297,,,53
475,815.1417,6.128885140096335,,,133
476,1782.541,5.731643137057878,,,311
477,1192.7372,2.0181678216872885,,,591
478,1835.2762,3.98973096764606,,,460
479,384.1701,7.248492546801297,,,53
480,338.8551,6.050983973911831,,,56
481,384.1701,7.248492546801297,,,53
482,318.40497,0.33516312448601976,,,950
483,743.8602,2.4878268544889215,,,299
484,844.2039,6.7000310988653276,,,126
485,384.1701,7.248492546801297,,,53
486,737.72974,1.8126037747619779,,,407
487,1424.0317,5.456060299928161,,,261
